restaurant_id,date,ingredient_id,ingredient_name,shelf_life_days,supplier_lead_time_days,projected_usage_qty,order_qty,waste_qty,stockout_risk
R001,2025-02-05,ING010,Cheese,4,5,2.17,5.06,1.27,0.357
R001,2025-02-06,ING001,Rice,12,3,4.49,5.74,0.95,0.059
R001,2025-02-06,ING002,Chicken,2,2,0.77,4.22,0.63,0.241
R001,2025-02-06,ING003,Paneer,3,4,2.73,2.82,0.4,0.043
R001,2025-02-06,ING004,Onion,5,7,1.71,2.16,0.32,0.219
R001,2025-02-06,ING005,Tomato,4,5,3.68,4.36,0.58,0.196
R001,2025-02-06,ING006,Oil,20,30,3.44,3.84,0.38,0.117
R001,2025-02-06,ING007,Flour,10,15,3.89,4.33,0.27,0.044
R001,2025-02-06,ING008,Bread,8,4,0.2,0.79,0.6,0.111
R001,2025-02-06,ING009,Lettuce,2,3,0.0,2.69,0.49,0.229
R001,2025-02-06,ING010,Cheese,4,5,2.26,3.05,0.63,0.203
R001,2025-02-07,ING001,Rice,12,3,1.47,3.72,0.61,0.349
R001,2025-02-07,ING002,Chicken,2,2,2.84,4.35,0.19,0.17
R001,2025-02-07,ING003,Paneer,3,4,1.63,2.36,0.38,0.261
R001,2025-02-07,ING004,Onion,5,7,3.46,4.9,0.94,0.201
R001,2025-02-07,ING005,Tomato,4,5,1.03,4.23,0.59,0.337
R001,2025-02-07,ING006,Oil,20,30,2.92,2.98,0.38,0.183
R001,2025-02-07,ING007,Flour,10,15,1.16,3.95,0.58,0.373
R001,2025-02-07,ING008,Bread,8,4,2.78,6.1,0.65,0.367
R001,2025-02-07,ING009,Lettuce,2,3,3.09,5.28,0.83,0.376
R001,2025-02-07,ING010,Cheese,4,5,3.14,5.46,0.8,0.243
R001,2025-02-08,ING001,Rice,12,3,0.33,2.19,0.51,0.173
R001,2025-02-08,ING002,Chicken,2,2,2.22,2.68,0.3,0.156
R001,2025-02-08,ING003,Paneer,3,4,2.73,6.36,1.03,0.099
R001,2025-02-08,ING004,Onion,5,7,2.91,5.33,0.77,0.141
R001,2025-02-08,ING005,Tomato,4,5,2.2,5.11,0.92,0.208
R001,2025-02-08,ING006,Oil,20,30,3.06,6.08,0.82,0.019
R001,2025-02-08,ING007,Flour,10,15,1.72,4.58,0.8,0.198
R001,2025-02-08,ING008,Bread,8,4,3.75,4.56,1.25,0.103
R001,2025-02-08,ING009,Lettuce,2,3,1.17,4.55,0.16,0.043
R001,2025-02-08,ING010,Cheese,4,5,4.54,5.17,0.51,0.062
R001,2025-02-09,ING001,Rice,12,3,2.86,5.48,0.4,0.173
R001,2025-02-09,ING002,Chicken,2,2,3.92,4.51,0.56,0.009
R001,2025-02-09,ING003,Paneer,3,4,2.02,2.24,0.03,0.092
R001,2025-02-09,ING004,Onion,5,7,2.94,4.33,0.91,0.114
R001,2025-02-09,ING005,Tomato,4,5,1.62,3.34,0.42,0.137
R001,2025-02-09,ING006,Oil,20,30,2.75,5.42,0.41,0.004
R001,2025-02-09,ING007,Flour,10,15,1.93,3.92,0.74,0.174
R001,2025-02-09,ING008,Bread,8,4,6.03,9.12,1.21,0.155
R001,2025-02-09,ING009,Lettuce,2,3,2.55,4.1,0.37,0.134
R001,2025-02-09,ING010,Cheese,4,5,0.0,3.88,0.35,0.189
R001,2025-02-10,ING001,Rice,12,3,4.08,5.47,1.07,0.017
R001,2025-02-10,ING002,Chicken,2,2,3.81,6.28,0.26,0.243
R001,2025-02-10,ING003,Paneer,3,4,0.0,2.15,0.26,0.035
R001,2025-02-10,ING004,Onion,5,7,0.87,1.66,0.0,0.209
R001,2025-02-10,ING005,Tomato,4,5,1.63,5.49,1.3,0.032
R001,2025-02-10,ING006,Oil,20,30,5.1,7.5,0.89,0.096
R001,2025-02-10,ING007,Flour,10,15,2.42,6.23,1.07,0.191
R001,2025-02-10,ING008,Bread,8,4,1.94,2.47,0.76,0.0
R001,2025-02-10,ING009,Lettuce,2,3,1.65,3.11,0.3,0.085
R001,2025-02-10,ING010,Cheese,4,5,1.11,2.39,0.3,0.134
R001,2025-02-11,ING001,Rice,12,3,4.8,7.06,1.12,0.194
R001,2025-02-11,ING002,Chicken,2,2,1.58,4.74,0.85,0.173
R001,2025-02-11,ING003,Paneer,3,4,3.57,7.42,1.41,0.245
R001,2025-02-11,ING004,Onion,5,7,1.59,2.41,0.19,0.239
R001,2025-02-11,ING005,Tomato,4,5,2.54,6.22,0.85,0.178
R001,2025-02-11,ING006,Oil,20,30,4.04,5.02,0.67,0.185
R001,2025-02-11,ING007,Flour,10,15,2.3,5.12,0.9,0.36
R001,2025-02-11,ING008,Bread,8,4,0.11,3.31,0.35,0.157
R001,2025-02-11,ING009,Lettuce,2,3,5.08,5.96,1.18,0.156
R001,2025-02-11,ING010,Cheese,4,5,1.65,4.56,0.92,0.314
R001,2025-02-12,ING001,Rice,12,3,1.55,2.07,0.58,0.05
R001,2025-02-12,ING002,Chicken,2,2,1.81,4.31,0.91,0.033
R001,2025-02-12,ING003,Paneer,3,4,4.71,7.75,1.09,0.039
R001,2025-02-12,ING004,Onion,5,7,0.03,3.28,0.33,0.052
R001,2025-02-12,ING005,Tomato,4,5,1.95,4.05,0.98,0.181
R001,2025-02-12,ING006,Oil,20,30,3.88,4.72,0.56,0.053
R001,2025-02-12,ING007,Flour,10,15,2.36,5.4,1.02,0.237
R001,2025-02-12,ING008,Bread,8,4,1.14,1.77,0.54,0.051
R001,2025-02-12,ING009,Lettuce,2,3,2.02,4.78,0.42,0.132
R001,2025-02-12,ING010,Cheese,4,5,2.72,5.85,0.68,0.006
R001,2025-02-13,ING001,Rice,12,3,4.58,5.26,1.43,0.297
R001,2025-02-13,ING002,Chicken,2,2,2.35,5.32,0.84,0.212
R001,2025-02-13,ING003,Paneer,3,4,3.19,5.26,0.77,0.361
R001,2025-02-13,ING004,Onion,5,7,0.82,3.06,0.11,0.22
R001,2025-02-13,ING005,Tomato,4,5,5.27,6.23,0.48,0.17
R001,2025-02-13,ING006,Oil,20,30,2.79,4.32,0.23,0.186
R001,2025-02-13,ING007,Flour,10,15,2.14,3.06,0.38,0.238
R001,2025-02-13,ING008,Bread,8,4,0.26,4.04,0.82,0.323
R001,2025-02-13,ING009,Lettuce,2,3,0.72,2.73,0.0,0.375
R001,2025-02-13,ING010,Cheese,4,5,3.42,5.55,0.76,0.302
R001,2025-02-14,ING001,Rice,12,3,0.0,0.89,0.0,0.386
R001,2025-02-14,ING002,Chicken,2,2,2.49,4.72,0.93,0.263
R001,2025-02-14,ING003,Paneer,3,4,3.07,6.64,1.33,0.264
R001,2025-02-14,ING004,Onion,5,7,2.72,4.1,0.0,0.33
R001,2025-02-14,ING005,Tomato,4,5,1.7,2.64,0.87,0.395
R001,2025-02-14,ING006,Oil,20,30,4.28,6.11,0.57,0.192
R001,2025-02-14,ING007,Flour,10,15,1.68,4.11,0.81,0.189
R001,2025-02-14,ING008,Bread,8,4,3.74,4.99,0.74,0.307
R001,2025-02-14,ING009,Lettuce,2,3,4.69,7.65,0.86,0.306
R001,2025-02-14,ING010,Cheese,4,5,0.53,2.11,0.28,0.255
R001,2025-02-15,ING001,Rice,12,3,0.0,1.03,0.0,0.1
R001,2025-02-15,ING002,Chicken,2,2,1.29,1.52,0.19,0.246
R001,2025-02-15,ING003,Paneer,3,4,1.66,4.47,0.32,0.181
R001,2025-02-15,ING004,Onion,5,7,4.91,7.31,1.06,0.104
R001,2025-02-15,ING005,Tomato,4,5,2.74,6.56,1.16,0.093
R001,2025-02-15,ING006,Oil,20,30,0.0,1.63,0.16,0.084
R001,2025-02-15,ING007,Flour,10,15,3.15,4.46,1.12,0.028
R001,2025-02-15,ING008,Bread,8,4,1.55,5.17,0.41,0.081
R001,2025-02-15,ING009,Lettuce,2,3,1.17,2.59,0.3,0.011
R001,2025-02-15,ING010,Cheese,4,5,1.43,3.69,0.32,0.142
R001,2025-02-16,ING001,Rice,12,3,2.93,4.02,0.71,0.079
R001,2025-02-16,ING002,Chicken,2,2,1.83,4.23,0.71,0.001
R001,2025-02-16,ING003,Paneer,3,4,0.95,1.46,0.26,0.227
R001,2025-02-16,ING004,Onion,5,7,1.57,4.75,1.42,0.184
R001,2025-02-16,ING005,Tomato,4,5,2.17,5.63,0.25,0.186
R001,2025-02-16,ING006,Oil,20,30,1.16,3.56,0.46,0.223
R001,2025-02-16,ING007,Flour,10,15,3.14,6.39,1.08,0.0
R001,2025-02-16,ING008,Bread,8,4,2.28,2.58,0.8,0.001
R001,2025-02-16,ING009,Lettuce,2,3,4.42,5.39,1.03,0.095
R001,2025-02-16,ING010,Cheese,4,5,1.27,1.38,0.12,0.247
R001,2025-02-17,ING001,Rice,12,3,1.05,1.57,0.13,0.077
R001,2025-02-17,ING002,Chicken,2,2,0.28,0.82,0.0,0.178
R001,2025-02-17,ING003,Paneer,3,4,1.03,2.72,0.84,0.191
R001,2025-02-17,ING004,Onion,5,7,3.53,6.93,1.76,0.085
R001,2025-02-17,ING005,Tomato,4,5,1.67,4.59,0.34,0.14
R001,2025-02-17,ING006,Oil,20,30,3.53,7.52,1.3,0.202
R001,2025-02-17,ING007,Flour,10,15,4.31,7.74,1.64,0.048
R001,2025-02-17,ING008,Bread,8,4,0.69,3.03,0.13,0.143
R001,2025-02-17,ING009,Lettuce,2,3,0.0,3.73,0.36,0.179
R001,2025-02-17,ING010,Cheese,4,5,0.57,2.71,0.32,0.126
R001,2025-02-18,ING001,Rice,12,3,0.09,2.96,0.75,0.04
R001,2025-02-18,ING002,Chicken,2,2,1.87,5.6,0.94,0.199
R001,2025-02-18,ING003,Paneer,3,4,2.92,5.22,1.08,0.092
R001,2025-02-18,ING004,Onion,5,7,2.36,5.67,0.82,0.162
R001,2025-02-18,ING005,Tomato,4,5,0.36,3.11,0.04,0.227
R001,2025-02-18,ING006,Oil,20,30,2.33,4.15,0.73,0.22
R001,2025-02-18,ING007,Flour,10,15,2.85,4.98,0.51,0.018
R001,2025-02-18,ING008,Bread,8,4,1.27,1.78,0.31,0.097
R001,2025-02-18,ING009,Lettuce,2,3,1.45,3.06,1.21,0.078
R001,2025-02-18,ING010,Cheese,4,5,1.24,4.72,0.83,0.115
R001,2025-02-19,ING001,Rice,12,3,3.52,7.24,0.79,0.312
R001,2025-02-19,ING002,Chicken,2,2,0.71,1.25,0.22,0.259
R001,2025-02-19,ING003,Paneer,3,4,4.67,6.1,1.33,0.379
R001,2025-02-19,ING004,Onion,5,7,2.27,5.54,1.17,0.189
R001,2025-02-19,ING005,Tomato,4,5,2.99,5.61,0.68,0.242
R001,2025-02-19,ING006,Oil,20,30,1.26,3.21,1.04,0.229
R001,2025-02-19,ING007,Flour,10,15,3.01,5.42,0.38,0.285
R001,2025-02-19,ING008,Bread,8,4,0.63,3.86,1.23,0.313
R001,2025-02-19,ING009,Lettuce,2,3,1.05,3.34,0.22,0.377
R001,2025-02-19,ING010,Cheese,4,5,4.03,4.05,0.14,0.195
R001,2025-02-20,ING001,Rice,12,3,2.0,2.11,0.43,0.092
R001,2025-02-20,ING002,Chicken,2,2,2.18,2.82,0.7,0.139
R001,2025-02-20,ING003,Paneer,3,4,2.19,2.77,0.88,0.154
R001,2025-02-20,ING004,Onion,5,7,0.79,2.28,0.26,0.205
R001,2025-02-20,ING005,Tomato,4,5,1.29,3.75,0.63,0.075
R001,2025-02-20,ING006,Oil,20,30,0.79,2.41,0.64,0.25
R001,2025-02-20,ING007,Flour,10,15,0.18,2.23,0.11,0.224
R001,2025-02-20,ING008,Bread,8,4,0.26,3.38,0.46,0.081
R001,2025-02-20,ING009,Lettuce,2,3,2.46,5.53,0.4,0.167
R001,2025-02-20,ING010,Cheese,4,5,1.66,3.28,0.81,0.073
R001,2025-02-21,ING001,Rice,12,3,0.21,1.27,0.0,0.188
R001,2025-02-21,ING002,Chicken,2,2,1.56,3.31,0.08,0.21
R001,2025-02-21,ING003,Paneer,3,4,2.61,4.19,0.86,0.26
R001,2025-02-21,ING004,Onion,5,7,2.57,4.34,0.69,0.264
R001,2025-02-21,ING005,Tomato,4,5,3.29,6.93,0.97,0.296
R001,2025-02-21,ING006,Oil,20,30,1.44,4.02,0.73,0.353
R001,2025-02-21,ING007,Flour,10,15,0.95,2.02,0.15,0.362
R001,2025-02-21,ING008,Bread,8,4,1.18,4.82,1.1,0.157
R001,2025-02-21,ING009,Lettuce,2,3,0.0,2.26,0.17,0.386
R001,2025-02-21,ING010,Cheese,4,5,2.14,3.26,0.46,0.151
R001,2025-02-22,ING001,Rice,12,3,0.8,1.3,0.27,0.344
R001,2025-02-22,ING002,Chicken,2,2,2.3,6.1,0.99,0.157
R001,2025-02-22,ING003,Paneer,3,4,0.21,3.05,0.7,0.24
R001,2025-02-22,ING004,Onion,5,7,1.01,1.88,0.13,0.315
R001,2025-02-22,ING005,Tomato,4,5,1.15,4.8,0.0,0.187
R001,2025-02-22,ING006,Oil,20,30,2.06,4.68,1.23,0.169
R001,2025-02-22,ING007,Flour,10,15,1.07,2.29,0.18,0.306
R001,2025-02-22,ING008,Bread,8,4,4.14,6.79,0.8,0.197
R001,2025-02-22,ING009,Lettuce,2,3,3.88,7.19,1.05,0.241
R001,2025-02-22,ING010,Cheese,4,5,0.0,0.56,0.25,0.368
R001,2025-02-23,ING001,Rice,12,3,4.21,5.86,1.5,0.122
R001,2025-02-23,ING002,Chicken,2,2,2.9,5.82,1.23,0.148
R001,2025-02-23,ING003,Paneer,3,4,0.51,1.97,0.38,0.08
R001,2025-02-23,ING004,Onion,5,7,2.5,5.96,0.84,0.123
R001,2025-02-23,ING005,Tomato,4,5,3.86,7.21,1.25,0.103
R001,2025-02-23,ING006,Oil,20,30,0.23,2.07,0.5,0.052
R001,2025-02-23,ING007,Flour,10,15,5.66,9.57,1.32,0.173
R001,2025-02-23,ING008,Bread,8,4,2.74,5.74,0.79,0.176
R001,2025-02-23,ING009,Lettuce,2,3,0.83,3.18,0.17,0.076
R001,2025-02-23,ING010,Cheese,4,5,0.64,4.16,0.58,0.058
R001,2025-02-24,ING001,Rice,12,3,1.08,3.45,0.66,0.019
R001,2025-02-24,ING002,Chicken,2,2,2.32,4.82,0.47,0.135
R001,2025-02-24,ING003,Paneer,3,4,2.22,3.24,0.47,0.127
R001,2025-02-24,ING004,Onion,5,7,1.45,3.04,0.26,0.093
R001,2025-02-24,ING005,Tomato,4,5,2.47,4.97,0.57,0.167
R001,2025-02-24,ING006,Oil,20,30,5.06,5.52,0.96,0.226
R001,2025-02-24,ING007,Flour,10,15,2.5,5.0,0.68,0.112
R001,2025-02-24,ING008,Bread,8,4,1.32,1.41,0.0,0.065
R001,2025-02-24,ING009,Lettuce,2,3,0.81,2.01,0.0,0.099
R001,2025-02-24,ING010,Cheese,4,5,0.0,2.55,0.01,0.107
R001,2025-02-25,ING001,Rice,12,3,2.33,2.48,0.65,0.166
R001,2025-02-25,ING002,Chicken,2,2,0.01,3.48,0.06,0.325
R001,2025-02-25,ING003,Paneer,3,4,3.18,6.39,0.75,0.198
R001,2025-02-25,ING004,Onion,5,7,0.88,1.21,0.0,0.203
R001,2025-02-25,ING005,Tomato,4,5,2.17,5.49,1.03,0.25
R001,2025-02-25,ING006,Oil,20,30,3.46,4.12,0.94,0.318
R001,2025-02-25,ING007,Flour,10,15,2.67,6.0,0.86,0.307
R001,2025-02-25,ING008,Bread,8,4,0.83,0.93,0.33,0.376
R001,2025-02-25,ING009,Lettuce,2,3,0.93,4.16,0.95,0.281
R001,2025-02-25,ING010,Cheese,4,5,0.0,2.7,0.0,0.374
R001,2025-02-26,ING001,Rice,12,3,1.89,3.98,1.0,0.262
R001,2025-02-26,ING002,Chicken,2,2,1.33,2.99,0.59,0.221
R001,2025-02-26,ING003,Paneer,3,4,5.97,9.14,1.71,0.22
R001,2025-02-26,ING004,Onion,5,7,0.35,0.43,0.28,0.357
R001,2025-02-26,ING005,Tomato,4,5,2.44,5.54,0.72,0.385
R001,2025-02-26,ING006,Oil,20,30,2.93,6.12,0.62,0.202
R001,2025-02-26,ING007,Flour,10,15,0.86,2.48,0.31,0.301
R001,2025-02-26,ING008,Bread,8,4,1.21,1.85,0.46,0.289
R001,2025-02-26,ING009,Lettuce,2,3,1.73,1.8,0.12,0.19
R001,2025-02-26,ING010,Cheese,4,5,3.51,6.23,1.1,0.292
R001,2025-02-27,ING001,Rice,12,3,3.34,6.09,0.68,0.182
R001,2025-02-27,ING002,Chicken,2,2,3.14,5.55,1.11,0.17
R001,2025-02-27,ING003,Paneer,3,4,3.7,3.89,0.67,0.226
R001,2025-02-27,ING004,Onion,5,7,2.51,5.97,0.88,0.129
R001,2025-02-27,ING005,Tomato,4,5,2.23,4.78,1.23,0.12
R001,2025-02-27,ING006,Oil,20,30,2.28,3.85,0.37,0.004
R001,2025-02-27,ING007,Flour,10,15,2.62,6.58,1.21,0.08
R001,2025-02-27,ING008,Bread,8,4,3.63,5.14,0.48,0.062
R001,2025-02-27,ING009,Lettuce,2,3,4.35,6.93,1.25,0.237
R001,2025-02-27,ING010,Cheese,4,5,4.25,4.73,0.31,0.052
R001,2025-02-28,ING001,Rice,12,3,1.81,3.49,0.83,0.246
R001,2025-02-28,ING002,Chicken,2,2,1.33,1.64,0.0,0.242
R001,2025-02-28,ING003,Paneer,3,4,2.19,5.2,0.49,0.045
R001,2025-02-28,ING004,Onion,5,7,0.4,3.59,0.0,0.059
R001,2025-02-28,ING005,Tomato,4,5,0.0,0.63,0.0,0.063
R001,2025-02-28,ING006,Oil,20,30,4.46,5.38,0.27,0.165
R001,2025-02-28,ING007,Flour,10,15,0.52,3.79,0.53,0.214
R001,2025-02-28,ING008,Bread,8,4,2.9,5.88,1.09,0.148
R001,2025-02-28,ING009,Lettuce,2,3,0.87,3.27,0.51,0.102
R001,2025-02-28,ING010,Cheese,4,5,1.79,2.91,0.44,0.053
R001,2025-03-01,ING001,Rice,12,3,1.26,2.98,0.38,0.284
R001,2025-03-01,ING002,Chicken,2,2,1.44,4.91,0.33,0.253
R001,2025-03-01,ING003,Paneer,3,4,3.93,3.95,0.37,0.26
R001,2025-03-01,ING004,Onion,5,7,1.28,4.28,1.06,0.245
R001,2025-03-01,ING005,Tomato,4,5,0.0,2.44,0.48,0.185
R001,2025-03-01,ING006,Oil,20,30,3.59,6.83,1.42,0.204
R001,2025-03-01,ING007,Flour,10,15,2.64,4.39,0.86,0.185
R001,2025-03-01,ING008,Bread,8,4,3.59,3.87,0.54,0.346
R001,2025-03-01,ING009,Lettuce,2,3,0.86,1.07,0.61,0.262
R001,2025-03-01,ING010,Cheese,4,5,2.99,4.17,0.63,0.232
R001,2025-03-02,ING001,Rice,12,3,3.49,5.41,0.65,0.049
R001,2025-03-02,ING002,Chicken,2,2,0.67,2.11,0.6,0.169
R001,2025-03-02,ING003,Paneer,3,4,1.03,1.89,0.42,0.166
R001,2025-03-02,ING004,Onion,5,7,1.08,4.05,0.6,0.205
R001,2025-03-02,ING005,Tomato,4,5,4.14,4.26,0.49,0.117
R001,2025-03-02,ING006,Oil,20,30,4.99,5.46,0.98,0.006
R001,2025-03-02,ING007,Flour,10,15,1.25,2.32,0.0,0.132
R001,2025-03-02,ING008,Bread,8,4,1.6,4.25,0.62,0.056
R001,2025-03-02,ING009,Lettuce,2,3,5.16,7.56,1.67,0.097
R001,2025-03-02,ING010,Cheese,4,5,1.98,5.86,0.71,0.13
R001,2025-03-03,ING001,Rice,12,3,2.39,2.93,0.1,0.152
R001,2025-03-03,ING002,Chicken,2,2,0.52,4.45,1.49,0.346
R001,2025-03-03,ING003,Paneer,3,4,1.29,5.2,0.27,0.233
R001,2025-03-03,ING004,Onion,5,7,0.7,0.89,0.33,0.399
R001,2025-03-03,ING005,Tomato,4,5,1.94,5.07,0.78,0.166
R001,2025-03-03,ING006,Oil,20,30,1.38,3.77,0.62,0.179
R001,2025-03-03,ING007,Flour,10,15,2.9,4.34,0.33,0.347
R001,2025-03-03,ING008,Bread,8,4,1.16,2.34,0.56,0.157
R001,2025-03-03,ING009,Lettuce,2,3,2.29,3.79,1.0,0.268
R001,2025-03-03,ING010,Cheese,4,5,3.39,5.88,0.45,0.21
R001,2025-03-04,ING001,Rice,12,3,3.05,4.17,0.34,0.308
R001,2025-03-04,ING002,Chicken,2,2,2.53,5.58,0.78,0.326
R001,2025-03-04,ING003,Paneer,3,4,2.79,5.85,0.94,0.372
R001,2025-03-04,ING004,Onion,5,7,4.68,7.47,1.5,0.293
R001,2025-03-04,ING005,Tomato,4,5,3.82,7.82,1.08,0.234
R001,2025-03-04,ING006,Oil,20,30,2.86,4.72,0.6,0.273
R001,2025-03-04,ING007,Flour,10,15,3.54,5.46,0.78,0.372
R001,2025-03-04,ING008,Bread,8,4,1.4,2.36,0.42,0.307
R001,2025-03-04,ING009,Lettuce,2,3,3.95,6.16,1.23,0.335
R001,2025-03-04,ING010,Cheese,4,5,1.48,3.74,1.03,0.346
R001,2025-03-05,ING001,Rice,12,3,0.04,0.33,0.0,0.109
R001,2025-03-05,ING002,Chicken,2,2,2.56,5.78,0.59,0.233
R001,2025-03-05,ING003,Paneer,3,4,2.39,3.83,0.69,0.034
R001,2025-03-05,ING004,Onion,5,7,1.62,4.13,0.58,0.128
R001,2025-03-05,ING005,Tomato,4,5,1.94,4.24,0.66,0.021
R001,2025-03-05,ING006,Oil,20,30,1.03,2.08,0.53,0.16
R001,2025-03-05,ING007,Flour,10,15,1.76,3.74,0.75,0.089
R001,2025-03-05,ING008,Bread,8,4,3.76,4.7,0.28,0.022
R001,2025-03-05,ING009,Lettuce,2,3,5.82,9.63,1.66,0.131
R001,2025-03-05,ING010,Cheese,4,5,0.0,1.1,0.0,0.175
R001,2025-03-06,ING001,Rice,12,3,2.48,2.68,0.13,0.249
R001,2025-03-06,ING002,Chicken,2,2,2.93,5.97,0.87,0.359
R001,2025-03-06,ING003,Paneer,3,4,0.0,2.96,0.84,0.399
R001,2025-03-06,ING004,Onion,5,7,1.8,5.28,0.62,0.392
R001,2025-03-06,ING005,Tomato,4,5,0.11,2.25,0.25,0.177
R001,2025-03-06,ING006,Oil,20,30,3.32,6.12,1.12,0.252
R001,2025-03-06,ING007,Flour,10,15,2.34,2.45,0.86,0.222
R001,2025-03-06,ING008,Bread,8,4,1.83,1.86,0.8,0.366
R001,2025-03-06,ING009,Lettuce,2,3,4.2,4.81,0.3,0.196
R001,2025-03-06,ING010,Cheese,4,5,0.0,0.23,0.0,0.246
R001,2025-03-07,ING001,Rice,12,3,3.53,3.76,0.74,0.192
R001,2025-03-07,ING002,Chicken,2,2,4.01,5.53,0.85,0.014
R001,2025-03-07,ING003,Paneer,3,4,1.41,2.1,0.46,0.001
R001,2025-03-07,ING004,Onion,5,7,1.79,5.33,1.28,0.228
R001,2025-03-07,ING005,Tomato,4,5,1.69,3.49,0.51,0.012
R001,2025-03-07,ING006,Oil,20,30,3.65,5.64,1.31,0.129
R001,2025-03-07,ING007,Flour,10,15,3.83,4.73,1.04,0.178
R001,2025-03-07,ING008,Bread,8,4,4.75,4.79,0.32,0.118
R001,2025-03-07,ING009,Lettuce,2,3,3.57,7.43,1.5,0.053
R001,2025-03-07,ING010,Cheese,4,5,3.33,5.89,0.47,0.138
R001,2025-03-08,ING001,Rice,12,3,3.14,5.04,0.23,0.184
R001,2025-03-08,ING002,Chicken,2,2,3.77,5.11,1.47,0.263
R001,2025-03-08,ING003,Paneer,3,4,2.05,5.96,0.91,0.153
R001,2025-03-08,ING004,Onion,5,7,0.0,2.48,0.22,0.283
R001,2025-03-08,ING005,Tomato,4,5,3.37,3.75,0.9,0.234
R001,2025-03-08,ING006,Oil,20,30,2.24,2.68,0.67,0.36
R001,2025-03-08,ING007,Flour,10,15,0.72,1.22,0.32,0.153
R001,2025-03-08,ING008,Bread,8,4,4.2,6.59,1.18,0.39
R001,2025-03-08,ING009,Lettuce,2,3,4.47,7.73,1.68,0.234
R001,2025-03-08,ING010,Cheese,4,5,2.69,4.08,0.0,0.185
R001,2025-03-09,ING001,Rice,12,3,0.44,3.66,0.62,0.071
R001,2025-03-09,ING002,Chicken,2,2,1.51,5.3,0.26,0.09
R001,2025-03-09,ING003,Paneer,3,4,0.0,1.19,0.63,0.215
R001,2025-03-09,ING004,Onion,5,7,2.59,4.34,0.58,0.136
R001,2025-03-09,ING005,Tomato,4,5,0.0,1.25,0.62,0.056
R001,2025-03-09,ING006,Oil,20,30,1.12,1.62,0.33,0.076
R001,2025-03-09,ING007,Flour,10,15,2.36,6.16,1.51,0.096
R001,2025-03-09,ING008,Bread,8,4,2.18,2.6,0.23,0.211
R001,2025-03-09,ING009,Lettuce,2,3,2.62,3.46,0.63,0.17
R001,2025-03-09,ING010,Cheese,4,5,6.39,6.58,0.97,0.206
R001,2025-03-10,ING001,Rice,12,3,1.18,4.82,0.99,0.323
R001,2025-03-10,ING002,Chicken,2,2,1.94,5.5,0.95,0.244
R001,2025-03-10,ING003,Paneer,3,4,1.42,4.77,0.55,0.167
R001,2025-03-10,ING004,Onion,5,7,0.0,1.2,0.34,0.268
R001,2025-03-10,ING005,Tomato,4,5,3.14,6.3,1.57,0.324
R001,2025-03-10,ING006,Oil,20,30,0.0,2.41,0.15,0.197
R001,2025-03-10,ING007,Flour,10,15,2.38,5.36,1.27,0.162
R001,2025-03-10,ING008,Bread,8,4,5.45,8.14,0.73,0.26
R001,2025-03-10,ING009,Lettuce,2,3,0.0,0.8,0.28,0.373
R001,2025-03-10,ING010,Cheese,4,5,1.95,3.95,0.59,0.226
R001,2025-03-11,ING001,Rice,12,3,3.82,7.53,0.91,0.126
R001,2025-03-11,ING002,Chicken,2,2,0.0,0.84,0.0,0.162
R001,2025-03-11,ING003,Paneer,3,4,2.16,4.19,0.52,0.032
R001,2025-03-11,ING004,Onion,5,7,2.39,3.63,0.31,0.118
R001,2025-03-11,ING005,Tomato,4,5,0.0,0.07,0.0,0.043
R001,2025-03-11,ING006,Oil,20,30,0.3,1.99,0.27,0.154
R001,2025-03-11,ING007,Flour,10,15,2.98,3.42,0.37,0.106
R001,2025-03-11,ING008,Bread,8,4,0.68,0.69,0.1,0.071
R001,2025-03-11,ING009,Lettuce,2,3,6.52,7.71,1.29,0.228
R001,2025-03-11,ING010,Cheese,4,5,3.27,4.96,0.57,0.095
R001,2025-03-12,ING001,Rice,12,3,0.97,1.83,0.0,0.158
R001,2025-03-12,ING002,Chicken,2,2,1.52,5.2,0.7,0.168
R001,2025-03-12,ING003,Paneer,3,4,0.25,3.62,0.92,0.28
R001,2025-03-12,ING004,Onion,5,7,2.76,3.53,0.52,0.258
R001,2025-03-12,ING005,Tomato,4,5,3.01,6.33,1.28,0.384
R001,2025-03-12,ING006,Oil,20,30,3.72,5.78,0.64,0.25
R001,2025-03-12,ING007,Flour,10,15,3.01,5.72,0.78,0.255
R001,2025-03-12,ING008,Bread,8,4,1.97,2.32,0.14,0.254
R001,2025-03-12,ING009,Lettuce,2,3,1.64,3.51,0.78,0.321
R001,2025-03-12,ING010,Cheese,4,5,4.15,8.04,1.15,0.293
R001,2025-03-13,ING001,Rice,12,3,2.45,5.84,0.96,0.102
R001,2025-03-13,ING002,Chicken,2,2,2.12,4.8,1.0,0.14
R001,2025-03-13,ING003,Paneer,3,4,4.03,6.23,1.07,0.169
R001,2025-03-13,ING004,Onion,5,7,4.04,5.78,1.65,0.044
R001,2025-03-13,ING005,Tomato,4,5,3.53,4.71,0.68,0.192
R001,2025-03-13,ING006,Oil,20,30,2.92,5.18,1.12,0.07
R001,2025-03-13,ING007,Flour,10,15,1.79,2.46,0.0,0.25
R001,2025-03-13,ING008,Bread,8,4,1.67,4.12,0.7,0.224
R001,2025-03-13,ING009,Lettuce,2,3,2.3,2.44,0.08,0.246
