restaurant_id,date,hour,role,station,staff_required,staff_scheduled,shortage,overtime_hours
R001,2025-01-08,9,Kitchen,Dining,1,2,0,0.600092169202133
R001,2025-01-08,9,Cashier,Prep,1,2,0,0.9153411666498688
R001,2025-01-08,9,Delivery,Pass,1,2,0,0.6659143295939645
R001,2025-01-08,10,FOH,Pass,2,3,0,0.4833235107344074
R001,2025-01-08,10,Kitchen,Dining,2,3,0,0.8168226030620094
R001,2025-01-08,10,Cashier,Pass,1,2,0,0.9483037501722935
R001,2025-01-08,10,Delivery,Pass,1,1,0,0.0
R001,2025-01-08,11,FOH,Dining,2,2,0,0.0
R001,2025-01-08,11,Kitchen,Grill,3,4,0,1.2649843286429685
R001,2025-01-08,11,Cashier,Grill,2,3,0,1.1174872886695328
R001,2025-01-08,11,Delivery,Pass,1,2,0,1.1470008428429994
R001,2025-01-08,12,FOH,Pass,4,3,1,0.0
R001,2025-01-08,12,Kitchen,Prep,4,4,0,0.0
R001,2025-01-08,12,Cashier,Pass,2,2,0,0.0
R001,2025-01-08,12,Delivery,Prep,2,2,0,0.0
R001,2025-01-08,13,FOH,Grill,4,4,0,0.0
R001,2025-01-08,13,Kitchen,Pass,5,5,0,0.0
R001,2025-01-08,13,Cashier,Pass,3,2,1,0.0
R001,2025-01-08,13,Delivery,Dining,2,3,0,0.011260549199999803
R001,2025-01-08,14,FOH,Pass,3,3,0,0.0
R001,2025-01-08,14,Kitchen,Grill,4,5,0,0.20749360517407384
R001,2025-01-08,14,Cashier,Pass,2,3,0,0.17355625096414418
R001,2025-01-08,14,Delivery,Prep,2,3,0,0.5850938852347938
R001,2025-01-08,15,FOH,Pass,2,1,1,0.0
R001,2025-01-08,15,Kitchen,Prep,3,2,1,0.0
R001,2025-01-08,15,Cashier,Dining,1,1,0,0.0
R001,2025-01-08,15,Delivery,Pass,1,1,0,0.0
R001,2025-01-08,16,FOH,Dining,2,3,0,1.1861069608439907
R001,2025-01-08,16,Kitchen,Dining,2,1,1,0.0
R001,2025-01-08,16,Cashier,Pass,1,1,0,0.0
R001,2025-01-08,16,Delivery,Prep,1,2,0,0.16776720357101577
R001,2025-01-08,17,FOH,Pass,1,1,0,0.0
R001,2025-01-08,17,Kitchen,Prep,1,1,0,0.0
R001,2025-01-08,17,Cashier,Dining,1,1,0,0.0
R001,2025-01-08,17,Delivery,Grill,1,1,0,0.0
R001,2025-01-08,18,FOH,Pass,2,1,1,0.0
R001,2025-01-08,18,Kitchen,Grill,2,3,0,0.14279863044129598
R001,2025-01-08,18,Cashier,Prep,1,2,0,1.4649961173248838
R001,2025-01-08,18,Delivery,Pass,1,2,0,0.4774895814435305
R001,2025-01-08,19,FOH,Grill,3,2,1,0.0
R001,2025-01-08,19,Kitchen,Grill,4,4,0,0.0
R001,2025-01-08,19,Cashier,Pass,2,3,0,1.1811958119472534
R001,2025-01-08,19,Delivery,Grill,2,2,0,0.0
R001,2025-01-08,20,FOH,Pass,3,4,0,0.4823185233613493
R001,2025-01-08,20,Kitchen,Grill,3,3,0,0.0
R001,2025-01-08,20,Cashier,Dining,2,3,0,0.7368861695870492
R001,2025-01-08,20,Delivery,Pass,1,2,0,1.3395465293044546
R001,2025-01-08,21,FOH,Dining,3,3,0,0.0
R001,2025-01-08,21,Kitchen,Dining,3,4,0,0.23028828308192084
R001,2025-01-08,21,Cashier,Grill,2,1,1,0.0
R001,2025-01-08,21,Delivery,Prep,1,1,0,0.0
R001,2025-01-08,22,FOH,Dining,1,1,0,0.0
R001,2025-01-08,22,Kitchen,Dining,2,2,0,0.0
R001,2025-01-08,22,Cashier,Dining,1,1,0,0.0
R001,2025-01-08,22,Delivery,Prep,1,1,0,0.0
R001,2025-01-09,8,FOH,Prep,1,1,0,0.0
R001,2025-01-09,8,Kitchen,Pass,1,1,0,0.0
R001,2025-01-09,8,Cashier,Dining,1,2,0,0.8418346018350662
R001,2025-01-09,8,Delivery,Prep,1,1,0,0.0
R001,2025-01-09,9,FOH,Pass,1,1,0,0.0
R001,2025-01-09,9,Kitchen,Grill,1,1,0,0.0
R001,2025-01-09,9,Cashier,Grill,1,1,0,0.0
R001,2025-01-09,9,Delivery,Prep,1,1,0,0.0
R001,2025-01-09,10,FOH,Dining,2,1,1,0.0
R001,2025-01-09,10,Kitchen,Prep,2,3,0,1.335395942735428
R001,2025-01-09,10,Cashier,Grill,1,1,0,0.0
R001,2025-01-09,10,Delivery,Dining,1,2,0,1.4033129157639825
R001,2025-01-09,11,FOH,Dining,3,3,0,0.0
R001,2025-01-09,11,Kitchen,Grill,4,4,0,0.0
R001,2025-01-09,11,Cashier,Pass,2,2,0,0.0
R001,2025-01-09,11,Delivery,Pass,2,1,1,0.0
R001,2025-01-09,12,FOH,Prep,3,2,1,0.0
R001,2025-01-09,12,Kitchen,Dining,4,4,0,0.0
R001,2025-01-09,12,Cashier,Prep,2,1,1,0.0
R001,2025-01-09,12,Delivery,Dining,2,1,1,0.0
R001,2025-01-09,13,FOH,Grill,4,3,1,0.0
R001,2025-01-09,13,Kitchen,Dining,5,5,0,0.0
R001,2025-01-09,13,Cashier,Dining,2,1,1,0.0
R001,2025-01-09,13,Delivery,Grill,2,3,0,1.3944999313793327
R001,2025-01-09,14,FOH,Pass,2,3,0,0.16110443443286582
R001,2025-01-09,14,Kitchen,Grill,3,2,1,0.0
R001,2025-01-09,14,Cashier,Dining,2,1,1,0.0
R001,2025-01-09,14,Delivery,Grill,1,1,0,0.0
R001,2025-01-09,15,FOH,Dining,4,5,0,0.7890907903290314
R001,2025-01-09,15,Kitchen,Pass,4,3,1,0.0
R001,2025-01-09,15,Cashier,Pass,2,3,0,0.60189744627917
R001,2025-01-09,15,Delivery,Dining,2,1,1,0.0
R001,2025-01-09,16,FOH,Pass,2,1,1,0.0
R001,2025-01-09,16,Kitchen,Grill,3,4,0,1.4679512158506585
R001,2025-01-09,16,Cashier,Pass,1,1,0,0.0
R001,2025-01-09,16,Delivery,Prep,1,1,0,0.0
R001,2025-01-09,17,FOH,Pass,1,1,0,0.0
R001,2025-01-09,17,Kitchen,Prep,2,3,0,0.1920789158216804
R001,2025-01-09,17,Cashier,Grill,1,1,0,0.0
R001,2025-01-09,17,Delivery,Pass,1,1,0,0.0
R001,2025-01-09,18,FOH,Pass,2,1,1,0.0
R001,2025-01-09,18,Kitchen,Pass,3,3,0,0.0
R001,2025-01-09,18,Cashier,Grill,1,1,0,0.0
R001,2025-01-09,18,Delivery,Grill,1,2,0,1.3901540872334899
R001,2025-01-09,19,FOH,Prep,2,2,0,0.0
R001,2025-01-09,19,Kitchen,Dining,3,4,0,0.6765697502778826
R001,2025-01-09,19,Cashier,Grill,1,1,0,0.0
R001,2025-01-09,19,Delivery,Pass,1,1,0,0.0
R001,2025-01-09,20,FOH,Prep,3,3,0,0.0
R001,2025-01-09,20,Kitchen,Pass,4,5,0,0.5678891813395963
R001,2025-01-09,20,Cashier,Pass,2,2,0,0.0
R001,2025-01-09,20,Delivery,Grill,2,1,1,0.0
R001,2025-01-09,21,FOH,Dining,3,2,1,0.0
R001,2025-01-09,21,Kitchen,Pass,3,4,0,1.1333093137101409
R001,2025-01-09,21,Cashier,Grill,2,2,0,0.0
R001,2025-01-09,21,Delivery,Prep,1,1,0,0.0
R001,2025-01-09,22,FOH,Pass,2,3,0,1.0034214884873693
R001,2025-01-09,22,Kitchen,Prep,2,3,0,1.4182798365328597
R001,2025-01-09,22,Cashier,Grill,1,1,0,0.0
R001,2025-01-09,22,Delivery,Grill,1,1,0,0.0
R001,2025-01-10,8,FOH,Dining,1,2,0,1.0351901543676896
R001,2025-01-10,8,Kitchen,Prep,1,1,0,0.0
R001,2025-01-10,8,Cashier,Dining,1,1,0,0.0
R001,2025-01-10,8,Delivery,Prep,1,2,0,0.06014251480916388
R001,2025-01-10,9,FOH,Pass,1,1,0,0.0
R001,2025-01-10,9,Kitchen,Pass,1,2,0,0.20943548126868106
R001,2025-01-10,9,Cashier,Prep,1,1,0,0.0
R001,2025-01-10,9,Delivery,Pass,1,1,0,0.0
R001,2025-01-10,10,FOH,Pass,2,2,0,0.0
R001,2025-01-10,10,Kitchen,Pass,2,1,1,0.0
R001,2025-01-10,10,Cashier,Dining,1,2,0,0.12110292000410866
R001,2025-01-10,10,Delivery,Dining,1,1,0,0.0
R001,2025-01-10,11,FOH,Grill,2,2,0,0.0
R001,2025-01-10,11,Kitchen,Prep,3,2,1,0.0
R001,2025-01-10,11,Cashier,Pass,2,2,0,0.0
R001,2025-01-10,11,Delivery,Prep,1,1,0,0.0
R001,2025-01-10,12,FOH,Grill,3,4,0,1.0586955054442322
R001,2025-01-10,12,Kitchen,Grill,4,4,0,0.0
R001,2025-01-10,12,Cashier,Pass,2,1,1,0.0
R001,2025-01-10,12,Delivery,Grill,2,1,1,0.0
R001,2025-01-10,13,FOH,Pass,4,5,0,1.2520614964904038
R001,2025-01-10,13,Kitchen,Grill,4,5,0,0.8023472294638058
R001,2025-01-10,13,Cashier,Grill,2,1,1,0.0
R001,2025-01-10,13,Delivery,Pass,2,3,0,0.5958499522092362
R001,2025-01-10,14,FOH,Grill,3,3,0,0.0
R001,2025-01-10,14,Kitchen,Grill,4,3,1,0.0
R001,2025-01-10,14,Cashier,Grill,2,3,0,0.28404523750928073
R001,2025-01-10,14,Delivery,Prep,2,2,0,0.0
R001,2025-01-10,15,FOH,Dining,3,2,1,0.0
R001,2025-01-10,15,Kitchen,Prep,4,3,1,0.0
R001,2025-01-10,15,Cashier,Grill,2,3,0,1.4638463105518444
R001,2025-01-10,15,Delivery,Dining,2,2,0,0.0
R001,2025-01-10,16,FOH,Prep,2,3,0,1.193682847750455
R001,2025-01-10,16,Kitchen,Prep,2,1,1,0.0
R001,2025-01-10,16,Cashier,Prep,1,1,0,0.0
R001,2025-01-10,16,Delivery,Pass,1,1,0,0.0
R001,2025-01-10,17,FOH,Grill,1,2,0,0.684605786852768
R001,2025-01-10,17,Kitchen,Grill,1,2,0,0.542398544358994
R001,2025-01-10,17,Cashier,Dining,1,1,0,0.0
R001,2025-01-10,17,Delivery,Prep,1,1,0,0.0
R001,2025-01-10,18,FOH,Grill,2,1,1,0.0
R001,2025-01-10,18,Kitchen,Prep,2,1,1,0.0
R001,2025-01-10,18,Cashier,Grill,1,2,0,0.05276397327662963
R001,2025-01-10,18,Delivery,Prep,1,1,0,0.0
R001,2025-01-10,19,FOH,Grill,3,2,1,0.0
R001,2025-01-10,19,Kitchen,Dining,4,4,0,0.0
R001,2025-01-10,19,Cashier,Prep,2,2,0,0.0
R001,2025-01-10,19,Delivery,Grill,2,1,1,0.0
R001,2025-01-10,20,FOH,Dining,3,2,1,0.0
R001,2025-01-10,20,Kitchen,Dining,3,2,1,0.0
R001,2025-01-10,20,Cashier,Grill,2,1,1,0.0
R001,2025-01-10,20,Delivery,Prep,1,1,0,0.0
R001,2025-01-10,21,FOH,Pass,2,2,0,0.0
R001,2025-01-10,21,Kitchen,Dining,3,4,0,1.2962052437890872
R001,2025-01-10,21,Cashier,Dining,2,2,0,0.0
R001,2025-01-10,21,Delivery,Grill,1,1,0,0.0
R001,2025-01-10,22,FOH,Pass,2,2,0,0.0
R001,2025-01-10,22,Kitchen,Pass,2,2,0,0.0
R001,2025-01-10,22,Cashier,Pass,1,2,0,1.156159820498055
R001,2025-01-10,22,Delivery,Grill,1,1,0,0.0
R001,2025-01-11,8,FOH,Dining,1,1,0,0.0
R001,2025-01-11,8,Kitchen,Dining,1,1,0,0.0
R001,2025-01-11,8,Cashier,Pass,1,1,0,0.0
R001,2025-01-11,8,Delivery,Pass,1,1,0,0.0
R001,2025-01-11,9,FOH,Dining,1,1,0,0.0
R001,2025-01-11,9,Kitchen,Dining,1,2,0,0.16608638790083152
R001,2025-01-11,9,Cashier,Prep,1,1,0,0.0
R001,2025-01-11,9,Delivery,Prep,1,2,0,0.2965004733819593
R001,2025-01-11,10,FOH,Grill,3,2,1,0.0
R001,2025-01-11,10,Kitchen,Dining,3,3,0,0.0
R001,2025-01-11,10,Cashier,Prep,2,1,1,0.0
R001,2025-01-11,10,Delivery,Dining,1,2,0,0.5365239472889614
R001,2025-01-11,11,FOH,Pass,3,4,0,0.41014455319000875
R001,2025-01-11,11,Kitchen,Prep,4,3,1,0.0
R001,2025-01-11,11,Cashier,Pass,2,2,0,0.0
R001,2025-01-11,11,Delivery,Pass,2,1,1,0.0
R001,2025-01-11,12,FOH,Pass,5,5,0,0.0
R001,2025-01-11,12,Kitchen,Grill,6,6,0,0.0
R001,2025-01-11,12,Cashier,Pass,3,2,1,0.0
R001,2025-01-11,12,Delivery,Grill,3,4,0,1.230835623959791
R001,2025-01-11,13,FOH,Dining,5,5,0,0.0
R001,2025-01-11,13,Kitchen,Dining,6,6,0,0.0
R001,2025-01-11,13,Cashier,Prep,3,3,0,0.0
R001,2025-01-11,13,Delivery,Prep,3,3,0,0.0
R001,2025-01-11,14,FOH,Grill,7,6,1,0.0
R001,2025-01-11,14,Kitchen,Dining,8,7,1,0.0
R001,2025-01-11,14,Cashier,Prep,4,5,0,0.553909262011453
R001,2025-01-11,14,Delivery,Prep,3,2,1,0.0
R001,2025-01-11,15,FOH,Prep,4,3,1,0.0
R001,2025-01-11,15,Kitchen,Dining,5,6,0,0.9644976350112489
R001,2025-01-11,15,Cashier,Prep,3,2,1,0.0
R001,2025-01-11,15,Delivery,Dining,2,3,0,0.9202747270947482
R001,2025-01-11,16,FOH,Pass,2,3,0,1.1871772317114335
R001,2025-01-11,16,Kitchen,Pass,3,4,0,0.6913970866096653
R001,2025-01-11,16,Cashier,Pass,2,3,0,0.023708333160200767
R001,2025-01-11,16,Delivery,Grill,1,1,0,0.0
R001,2025-01-11,17,FOH,Dining,2,2,0,0.0
R001,2025-01-11,17,Kitchen,Prep,2,2,0,0.0
R001,2025-01-11,17,Cashier,Grill,1,1,0,0.0
R001,2025-01-11,17,Delivery,Grill,1,2,0,0.3377664991583182
R001,2025-01-11,18,FOH,Pass,3,2,1,0.0
R001,2025-01-11,18,Kitchen,Dining,3,4,0,1.3093680245806263
R001,2025-01-11,18,Cashier,Prep,2,1,1,0.0
R001,2025-01-11,18,Delivery,Grill,1,2,0,0.6024924510140646
R001,2025-01-11,19,FOH,Prep,4,5,0,1.4082080313105576
R001,2025-01-11,19,Kitchen,Pass,5,5,0,0.0
R001,2025-01-11,19,Cashier,Dining,2,3,0,0.4444494456802276
R001,2025-01-11,19,Delivery,Prep,2,2,0,0.0
R001,2025-01-11,20,FOH,Prep,4,5,0,1.4239402845138862
R001,2025-01-11,20,Kitchen,Grill,4,3,1,0.0
R001,2025-01-11,20,Cashier,Prep,2,1,1,0.0
R001,2025-01-11,20,Delivery,Dining,2,3,0,0.2878817421166281
R001,2025-01-11,21,FOH,Dining,4,3,1,0.0
R001,2025-01-11,21,Kitchen,Prep,5,6,0,1.3699277755529637
R001,2025-01-11,21,Cashier,Grill,3,4,0,1.0165629216817043
R001,2025-01-11,21,Delivery,Grill,2,1,1,0.0
R001,2025-01-11,22,FOH,Pass,2,3,0,1.4467783292088026
R001,2025-01-11,22,Kitchen,Dining,2,1,1,0.0
R001,2025-01-11,22,Cashier,Pass,1,1,0,0.0
R001,2025-01-11,22,Delivery,Grill,1,1,0,0.0
R001,2025-01-12,8,FOH,Pass,1,1,0,0.0
R001,2025-01-12,8,Kitchen,Dining,1,1,0,0.0
R001,2025-01-12,8,Cashier,Dining,1,2,0,0.05267521666449987
R001,2025-01-12,8,Delivery,Pass,1,1,0,0.0
R001,2025-01-12,9,FOH,Grill,1,1,0,0.0
R001,2025-01-12,9,Kitchen,Grill,1,1,0,0.0
R001,2025-01-12,9,Cashier,Dining,1,2,0,1.2725711310916215
R001,2025-01-12,9,Delivery,Dining,1,1,0,0.0
R001,2025-01-12,10,FOH,Prep,2,1,1,0.0
R001,2025-01-12,10,Kitchen,Dining,2,1,1,0.0
R001,2025-01-12,10,Cashier,Grill,1,1,0,0.0
R001,2025-01-12,10,Delivery,Dining,1,1,0,0.0
R001,2025-01-12,11,FOH,Prep,2,3,0,0.6618341227208371
R001,2025-01-12,11,Kitchen,Pass,2,1,1,0.0
R001,2025-01-12,11,Cashier,Pass,1,2,0,1.1171563917251313
R001,2025-01-12,11,Delivery,Grill,1,1,0,0.0
R001,2025-01-12,12,FOH,Prep,3,4,0,0.17676585135874662
R001,2025-01-12,12,Kitchen,Pass,4,5,0,0.7543124054705299
R001,2025-01-12,12,Cashier,Pass,2,1,1,0.0
R001,2025-01-12,12,Delivery,Dining,2,2,0,0.0
R001,2025-01-12,13,FOH,Pass,3,3,0,0.0
R001,2025-01-12,13,Kitchen,Grill,4,5,0,1.104784826552832
R001,2025-01-12,13,Cashier,Pass,2,1,1,0.0
R001,2025-01-12,13,Delivery,Grill,2,1,1,0.0
R001,2025-01-12,14,FOH,Grill,4,4,0,0.0
R001,2025-01-12,14,Kitchen,Dining,4,3,1,0.0
R001,2025-01-12,14,Cashier,Prep,2,3,0,1.4762778974219997
R001,2025-01-12,14,Delivery,Grill,2,2,0,0.0
R001,2025-01-12,15,FOH,Pass,3,3,0,0.0
R001,2025-01-12,15,Kitchen,Pass,4,3,1,0.0
R001,2025-01-12,15,Cashier,Grill,2,1,1,0.0
R001,2025-01-12,15,Delivery,Pass,2,1,1,0.0
R001,2025-01-12,16,FOH,Dining,2,1,1,0.0
R001,2025-01-12,16,Kitchen,Pass,2,2,0,0.0
R001,2025-01-12,16,Cashier,Dining,1,2,0,1.1552896703067828
R001,2025-01-12,16,Delivery,Grill,1,1,0,0.0
R001,2025-01-12,17,FOH,Grill,1,1,0,0.0
R001,2025-01-12,17,Kitchen,Grill,2,3,0,0.3302368367284495
R001,2025-01-12,17,Cashier,Dining,1,1,0,0.0
R001,2025-01-12,17,Delivery,Pass,1,1,0,0.0
R001,2025-01-12,18,FOH,Dining,1,1,0,0.0
R001,2025-01-12,18,Kitchen,Pass,2,3,0,0.046339255554048275
R001,2025-01-12,18,Cashier,Pass,1,2,0,0.5946543530472181
R001,2025-01-12,18,Delivery,Dining,1,1,0,0.0
R001,2025-01-12,19,FOH,Prep,2,3,0,1.2999132482305087
R001,2025-01-12,19,Kitchen,Grill,2,1,1,0.0
R001,2025-01-12,19,Cashier,Pass,1,2,0,0.323887185646899
R001,2025-01-12,19,Delivery,Pass,1,1,0,0.0
R001,2025-01-12,20,FOH,Dining,4,4,0,0.0
R001,2025-01-12,20,Kitchen,Prep,5,5,0,0.0
R001,2025-01-12,20,Cashier,Grill,3,2,1,0.0
R001,2025-01-12,20,Delivery,Prep,2,1,1,0.0
R001,2025-01-12,21,FOH,Grill,3,3,0,0.0
R001,2025-01-12,21,Kitchen,Pass,3,2,1,0.0
R001,2025-01-12,21,Cashier,Pass,2,2,0,0.0
R001,2025-01-12,21,Delivery,Dining,1,1,0,0.0
R001,2025-01-12,22,FOH,Dining,1,2,0,0.8679139452187865
R001,2025-01-12,22,Kitchen,Prep,1,1,0,0.0
R001,2025-01-12,22,Cashier,Prep,1,1,0,0.0
R001,2025-01-12,22,Delivery,Grill,1,2,0,0.49824457155517743
R001,2025-01-13,8,FOH,Prep,1,1,0,0.0
R001,2025-01-13,8,Kitchen,Dining,1,2,0,0.6702582636212289
R001,2025-01-13,8,Cashier,Pass,1,1,0,0.0
R001,2025-01-13,8,Delivery,Dining,1,1,0,0.0
R001,2025-01-13,9,FOH,Prep,1,2,0,0.3555931154769948
R001,2025-01-13,9,Kitchen,Pass,1,2,0,1.2446248651873673
R001,2025-01-13,9,Cashier,Grill,1,1,0,0.0
R001,2025-01-13,9,Delivery,Grill,1,1,0,0.0
R001,2025-01-13,10,FOH,Pass,2,1,1,0.0
R001,2025-01-13,10,Kitchen,Pass,3,3,0,0.0
R001,2025-01-13,10,Cashier,Pass,1,2,0,0.9029954452912943
R001,2025-01-13,10,Delivery,Prep,1,1,0,0.0
R001,2025-01-13,11,FOH,Pass,3,3,0,0.0
R001,2025-01-13,11,Kitchen,Prep,4,4,0,0.0
R001,2025-01-13,11,Cashier,Pass,2,2,0,0.0
R001,2025-01-13,11,Delivery,Prep,2,2,0,0.0
R001,2025-01-13,12,FOH,Prep,3,3,0,0.0
R001,2025-01-13,12,Kitchen,Dining,4,3,1,0.0
R001,2025-01-13,12,Cashier,Grill,2,2,0,0.0
R001,2025-01-13,12,Delivery,Pass,2,1,1,0.0
R001,2025-01-13,13,FOH,Grill,3,4,0,0.8549743553910494
R001,2025-01-13,13,Kitchen,Grill,4,3,1,0.0
R001,2025-01-13,13,Cashier,Dining,2,1,1,0.0
R001,2025-01-13,13,Delivery,Grill,2,3,0,0.9399588265462223
R001,2025-01-13,14,FOH,Grill,4,4,0,0.0
R001,2025-01-13,14,Kitchen,Pass,5,5,0,0.0
R001,2025-01-13,14,Cashier,Prep,3,2,1,0.0
R001,2025-01-13,14,Delivery,Pass,2,1,1,0.0
R001,2025-01-13,15,FOH,Pass,3,3,0,0.0
R001,2025-01-13,15,Kitchen,Grill,4,5,0,0.33591849839093735
R001,2025-01-13,15,Cashier,Grill,2,3,0,0.37564963009783237
R001,2025-01-13,15,Delivery,Pass,2,1,1,0.0
R001,2025-01-13,16,FOH,Pass,2,3,0,1.4854171306391317
R001,2025-01-13,16,Kitchen,Grill,2,3,0,0.7901598470434615
R001,2025-01-13,16,Cashier,Prep,1,1,0,0.0
R001,2025-01-13,16,Delivery,Prep,1,1,0,0.0
R001,2025-01-13,17,FOH,Pass,2,2,0,0.0
R001,2025-01-13,17,Kitchen,Prep,2,2,0,0.0
R001,2025-01-13,17,Cashier,Pass,1,2,0,1.478431652268012
R001,2025-01-13,17,Delivery,Dining,1,1,0,0.0
R001,2025-01-13,18,FOH,Grill,2,2,0,0.0
R001,2025-01-13,18,Kitchen,Pass,2,3,0,0.4812751111007812
R001,2025-01-13,18,Cashier,Pass,1,1,0,0.0
R001,2025-01-13,18,Delivery,Pass,1,1,0,0.0
R001,2025-01-13,19,FOH,Prep,3,3,0,0.0
R001,2025-01-13,19,Kitchen,Pass,4,4,0,0.0
R001,2025-01-13,19,Cashier,Dining,2,2,0,0.0
R001,2025-01-13,19,Delivery,Prep,2,1,1,0.0
R001,2025-01-13,20,FOH,Grill,3,4,0,0.3418016798292507
R001,2025-01-13,20,Kitchen,Dining,3,3,0,0.0
R001,2025-01-13,20,Cashier,Pass,2,3,0,0.03173401713494023
R001,2025-01-13,20,Delivery,Dining,1,1,0,0.0
R001,2025-01-13,21,FOH,Pass,3,2,1,0.0
R001,2025-01-13,21,Kitchen,Dining,3,3,0,0.0
R001,2025-01-13,21,Cashier,Prep,2,1,1,0.0
R001,2025-01-13,21,Delivery,Pass,1,1,0,0.0
R001,2025-01-13,22,FOH,Prep,2,1,1,0.0
R001,2025-01-13,22,Kitchen,Dining,2,1,1,0.0
R001,2025-01-13,22,Cashier,Pass,1,2,0,0.1076957135400688
R001,2025-01-13,22,Delivery,Grill,1,1,0,0.0
R001,2025-01-14,8,FOH,Grill,1,2,0,1.3588533282266675
R001,2025-01-14,8,Kitchen,Pass,1,2,0,1.4560652417943194
R001,2025-01-14,8,Cashier,Grill,1,1,0,0.0
R001,2025-01-14,8,Delivery,Pass,1,1,0,0.0
R001,2025-01-14,9,FOH,Dining,1,2,0,0.6258804147880292
R001,2025-01-14,9,Kitchen,Dining,1,1,0,0.0
R001,2025-01-14,9,Cashier,Prep,1,1,0,0.0
R001,2025-01-14,9,Delivery,Grill,1,1,0,0.0
R001,2025-01-14,10,FOH,Prep,2,1,1,0.0
R001,2025-01-14,10,Kitchen,Dining,2,3,0,0.764745549085574
R001,2025-01-14,10,Cashier,Pass,1,1,0,0.0
R001,2025-01-14,10,Delivery,Dining,1,1,0,0.0
R001,2025-01-14,11,FOH,Dining,3,4,0,0.329369388303137
R001,2025-01-14,11,Kitchen,Pass,3,2,1,0.0
R001,2025-01-14,11,Cashier,Prep,2,2,0,0.0
R001,2025-01-14,11,Delivery,Grill,1,2,0,0.32286562226872473
R001,2025-01-14,12,FOH,Dining,4,4,0,0.0
R001,2025-01-14,12,Kitchen,Dining,5,5,0,0.0
R001,2025-01-14,12,Cashier,Grill,2,2,0,0.0
R001,2025-01-14,12,Delivery,Dining,2,2,0,0.0
R001,2025-01-14,13,FOH,Grill,3,3,0,0.0
R001,2025-01-14,13,Kitchen,Grill,3,4,0,0.1326034360510116
R001,2025-01-14,13,Cashier,Grill,2,3,0,0.5096039216235455
R001,2025-01-14,13,Delivery,Pass,1,2,0,0.10686671604988668
R001,2025-01-14,14,FOH,Prep,4,5,0,0.42768360062278316
R001,2025-01-14,14,Kitchen,Prep,5,6,0,0.5025703162577021
R001,2025-01-14,14,Cashier,Pass,3,2,1,0.0
R001,2025-01-14,14,Delivery,Prep,2,3,0,1.264097953209708
R001,2025-01-14,15,FOH,Prep,3,4,0,0.9761918845766051
R001,2025-01-14,15,Kitchen,Prep,3,4,0,0.17384829797887413
R001,2025-01-14,15,Cashier,Dining,2,2,0,0.0
R001,2025-01-14,15,Delivery,Pass,1,2,0,0.21245845195935747
R001,2025-01-14,16,FOH,Prep,2,1,1,0.0
R001,2025-01-14,16,Kitchen,Pass,2,3,0,0.4298906473707199
R001,2025-01-14,16,Cashier,Prep,1,1,0,0.0
R001,2025-01-14,16,Delivery,Prep,1,1,0,0.0
R001,2025-01-14,17,FOH,Pass,1,1,0,0.0
R001,2025-01-14,17,Kitchen,Grill,1,1,0,0.0
R001,2025-01-14,17,Cashier,Pass,1,1,0,0.0
R001,2025-01-14,17,Delivery,Grill,1,1,0,0.0
R001,2025-01-14,18,FOH,Dining,2,2,0,0.0
R001,2025-01-14,18,Kitchen,Pass,2,1,1,0.0
R001,2025-01-14,18,Cashier,Grill,1,2,0,0.5667564662892359
R001,2025-01-14,18,Delivery,Prep,1,2,0,0.7956617694046184
R001,2025-01-14,19,FOH,Dining,2,1,1,0.0
R001,2025-01-14,19,Kitchen,Pass,2,1,1,0.0
R001,2025-01-14,19,Cashier,Grill,1,2,0,0.15043109774287539
R001,2025-01-14,19,Delivery,Grill,1,1,0,0.0
R001,2025-01-14,20,FOH,Pass,3,2,1,0.0
R001,2025-01-14,20,Kitchen,Grill,4,3,1,0.0
R001,2025-01-14,20,Cashier,Pass,2,3,0,1.1813333772948251
R001,2025-01-14,20,Delivery,Grill,2,1,1,0.0
R001,2025-01-14,21,FOH,Prep,2,3,0,0.0635191709980572
R001,2025-01-14,21,Kitchen,Pass,3,4,0,0.6674066415405093
R001,2025-01-14,21,Cashier,Pass,1,2,0,0.22011484981147872
R001,2025-01-14,21,Delivery,Dining,1,1,0,0.0
R001,2025-01-14,22,FOH,Prep,1,1,0,0.0
R001,2025-01-14,22,Kitchen,Pass,2,1,1,0.0
R001,2025-01-14,22,Cashier,Grill,1,1,0,0.0
R001,2025-01-14,22,Delivery,Grill,1,1,0,0.0
R001,2025-01-15,8,FOH,Grill,1,2,0,0.909798150611917
R001,2025-01-15,8,Kitchen,Dining,1,1,0,0.0
R001,2025-01-15,8,Cashier,Dining,1,2,0,1.4892119359056673
R001,2025-01-15,8,Delivery,Pass,1,1,0,0.0
R001,2025-01-15,9,FOH,Grill,1,1,0,0.0
R001,2025-01-15,9,Kitchen,Prep,1,2,0,0.9196641284912093
R001,2025-01-15,9,Cashier,Grill,1,1,0,0.0
R001,2025-01-15,9,Delivery,Prep,1,1,0,0.0
R001,2025-01-15,10,FOH,Prep,1,2,0,0.16237416221228557
R001,2025-01-15,10,Kitchen,Grill,2,3,0,0.41085925290906783
R001,2025-01-15,10,Cashier,Prep,1,1,0,0.0
R001,2025-01-15,10,Delivery,Dining,1,1,0,0.0
R001,2025-01-15,11,FOH,Dining,2,1,1,0.0
R001,2025-01-15,11,Kitchen,Grill,3,4,0,0.491885825296056
